product_id,timestamp,price,midprice,log_return,spread_abs,spread_bps,vol_60s,mean_return_60s,n_ticks_60s,trade_intensity_60s,spread_mean_60s,price_range_60s,future_vol_60s,vol_spike
BTC-USD,2026-04-06T15:05:17.765931112Z,69609.15,69609.14499999999,1.4365928502954602e-07,0.00999999999476131,0.001436592849224238,5.0420467820382105e-05,6.600338774107724e-07,331,5.516666666666667,0.031480362535692794,89.83299999999872,4.55387728637217e-05,0
BTC-USD,2026-04-06T15:05:17.839575501Z,69609.15,69609.14499999999,0.0,0.00999999999476131,0.001436592849224238,5.0344259391067386e-05,6.580398173581719e-07,332,5.533333333333333,0.03141566264852131,89.83299999999872,4.553877040873606e-05,0
BTC-USD,2026-04-06T15:05:18.087865758Z,69609.15,69609.14499999999,0.0,0.00999999999476131,0.001436592849224238,5.039908081689397e-05,5.773040732337573e-07,331,5.516666666666667,0.031480362535692794,87.93300000000454,4.560549023018709e-05,0
BTC-USD,2026-04-06T15:05:18.272338866Z,69609.14,69609.14499999999,-1.4365928490636562e-07,0.00999999999476131,0.001436592849224238,5.03990864220234e-05,5.768687420673743e-07,331,5.516666666666667,0.031480362535692794,87.93300000000454,4.560549269771794e-05,0
BTC-USD,2026-04-06T15:05:18.340112627Z,69609.14,69609.14499999999,0.0,0.00999999999476131,0.001436592849224238,5.032290724235445e-05,5.751259362001013e-07,332,5.533333333333333,0.03141566264852131,87.93300000000454,4.560549648894764e-05,0
BTC-USD,2026-04-06T15:05:18.519136249Z,69609.15,69609.14499999999,1.4365928502954602e-07,0.00999999999476131,0.001436592849224238,5.032290289974339e-05,5.755599521669579e-07,332,5.533333333333333,0.03141566264852131,87.93300000000454,4.560549269823277e-05,0
BTC-USD,2026-04-06T15:05:18.587502154Z,69609.15,69609.14499999999,0.0,0.00999999999476131,0.001436592849224238,5.024706813938484e-05,5.73826337853202e-07,333,5.55,0.03135135134926077,87.93300000000454,4.5605490230493706e-05,0
BTC-USD,2026-04-06T15:05:18.718689029Z,69609.14,69609.14499999999,-1.4365928490636562e-07,0.00999999999476131,0.001436592849224238,5.020515854078602e-05,3.845626486681898e-07,332,5.533333333333333,0.03141566264852131,83.54300000000512,4.567250665216157e-05,0
BTC-USD,2026-04-06T15:05:18.847363192Z,69609.14,69601.535,0.0,0.9100000000034925,0.13074424292560394,5.020515854078602e-05,3.845626486681898e-07,332,5.533333333333333,0.03412650602199775,83.54300000000512,4.573981689354213e-05,0
BTC-USD,2026-04-06T15:05:18.992325531Z,69602.01,69601.535,-0.00010243432377707305,0.9100000000034925,0.13074424292560394,5.044514378231016e-05,7.486720762680053e-08,333,5.55,0.036756756754674914,83.54300000000512,4.5401467779899235e-05,0
BTC-USD,2026-04-06T15:05:19.092279196Z,69602.01,69593.305,0.0,0.00999999999476131,0.001436919829394697,5.0225488924223225e-05,-1.8304897675744654e-07,333,5.55,0.036756756754674914,81.8130000000092,4.5401467779899235e-05,0
BTC-USD,2026-04-06T15:05:19.26650503Z,69593.7,69593.305,-0.00011940023165762117,0.00999999999476131,0.001436919829394697,5.064859074141402e-05,-5.426882287382332e-07,333,5.55,0.036756756754674914,90.12300000000687,4.49348624447749e-05,0
BTC-USD,2026-04-06T15:05:19.349816371Z,69593.7,69597.67499999999,0.0,0.00999999999476131,0.0014368296059834344,5.064859074141402e-05,-5.426882287382332e-07,333,5.55,0.036756756754674914,90.12300000000687,4.4934862444774905e-05,0
BTC-USD,2026-04-06T15:05:19.514023139Z,69595.6,69597.67499999999,2.730094914097278e-05,0.00999999999476131,0.0014368296059834344,5.059542807888491e-05,-4.590737021024644e-07,334,5.566666666666666,0.03667664670449553,90.12300000000687,4.497726727381319e-05,0
BTC-USD,2026-04-06T15:05:19.590654231Z,69595.6,69597.67499999999,0.0,0.00999999999476131,0.0014368296059834344,5.051963586843853e-05,-4.5769922994048094e-07,335,5.583333333333333,0.03659701492327245,90.12300000000687,4.491088480348015e-05,0
BTC-USD,2026-04-06T15:05:19.841978666Z,69595.6,69597.67499999999,0.0,0.00999999999476131,0.0014368296059834344,5.067096995026587e-05,-4.7257277881248657e-07,333,5.55,0.036756756754674914,90.12300000000687,4.484479101182674e-05,0
BTC-USD,2026-04-06T15:05:20.017619386Z,69597.67,69597.67499999999,2.9742817309255885e-05,0.00999999999476131,0.0014368296059834344,5.062183581835947e-05,-3.8183587164111007e-07,334,5.566666666666666,0.03667664670449553,90.12300000000687,4.4882192184066257e-05,0
BTC-USD,2026-04-06T15:05:20.088264649Z,69597.67,69597.67499999999,0.0,0.00999999999476131,0.0014368296059834344,5.0546002124639915e-05,-3.8069265046853186e-07,335,5.583333333333333,0.03659701492327245,90.12300000000687,4.4882192184066257e-05,0
